Exchange,market-price,Timestamp
Others,362.99,2014-12-08 23:00:00
Others,348.97,2014-12-11 23:00:00
Others,357.8,2014-12-14 23:00:00
Others,321.34,2014-12-17 23:00:00
Others,331.52,2014-12-20 23:00:00
Others,336.95,2014-12-23 23:00:00
Others,329.94,2014-12-26 23:00:00
Others,313.4,2014-12-29 23:00:00
Others,314.81,2015-01-01 23:00:00
Others,263.17,2015-01-04 23:00:00
Others,297.99,2015-01-07 23:00:00
Others,275.97,2015-01-10 23:00:00
Others,222,2015-01-13 23:00:00
Others,208.13,2015-01-16 23:00:00
Others,216.01,2015-01-19 23:00:00
Others,233.51,2015-01-22 23:00:00
Others,254.32,2015-01-25 23:00:00
Others,236.2,2015-01-28 23:00:00
Others,219.25,2015-01-31 23:00:00
Others,227.53,2015-02-03 23:00:00
Others,222.36,2015-02-06 23:00:00
Others,219.93,2015-02-09 23:00:00
Others,222.33,2015-02-12 23:00:00
Others,234.18,2015-02-15 23:00:00
Others,237.44,2015-02-18 23:00:00
Others,245.41,2015-02-21 23:00:00
Others,239.94,2015-02-24 23:00:00
Others,252.11,2015-02-27 23:00:00
Others,275.87,2015-03-02 23:00:00
Others,273.11,2015-03-05 23:00:00
Others,275,2015-03-09 0:00:00
Others,296.56,2015-03-12 0:00:00
Others,282.2,2015-03-15 0:00:00
Others,284.48,2015-03-18 0:00:00
Others,262.1,2015-03-21 0:00:00
Others,265.99,2015-03-24 0:00:00
Others,249.23,2015-03-27 0:00:00
Others,242.34,2015-03-30 0:00:00
Others,246.49,2015-04-02 0:00:00
Others,253.67,2015-04-05 0:00:00
Others,253.9,2015-04-08 0:00:00
Others,236,2015-04-11 0:00:00
Others,223.01,2015-04-14 0:00:00
Others,227.5,2015-04-17 0:00:00
Others,222.61,2015-04-20 0:00:00
Others,233.59,2015-04-23 0:00:00
Others,226.29,2015-04-26 0:00:00
Others,225.2,2015-04-29 0:00:00
Others,230.97,2015-05-02 0:00:00
Others,238.25,2015-05-05 0:00:00
Others,237.16,2015-05-08 0:00:00
Others,239.11,2015-05-11 0:00:00
Others,235.97,2015-05-14 0:00:00
Others,236.63,2015-05-17 0:00:00
Others,231.4,2015-05-20 0:00:00
Others,238.8,2015-05-23 0:00:00
Others,235.59,2015-05-26 0:00:00
Others,236.44,2015-05-29 0:00:00
Others,228.34,2015-06-01 0:00:00
Others,225.4,2015-06-04 0:00:00
Others,224.99,2015-06-07 0:00:00
Others,228.88,2015-06-10 0:00:00
Others,229.6,2015-06-13 0:00:00
Others,236,2015-06-16 0:00:00
Others,248.26,2015-06-19 0:00:00
Others,243.55,2015-06-22 0:00:00
Others,240.2,2015-06-25 0:00:00
Others,251.21,2015-06-28 0:00:00
Others,262.43,2015-07-01 0:00:00
Others,256.12,2015-07-04 0:00:00
Others,268.53,2015-07-07 0:00:00
Others,269,2015-07-10 0:00:00
Others,310.55,2015-07-13 0:00:00
Others,285.66,2015-07-16 0:00:00
Others,276.74,2015-07-19 0:00:00
Others,276.76,2015-07-22 0:00:00
Others,289,2015-07-25 0:00:00
Others,293.93,2015-07-28 0:00:00
Others,288.45,2015-07-31 0:00:00
Others,282.26,2015-08-03 0:00:00
Others,281,2015-08-06 0:00:00
Others,262.22,2015-08-09 0:00:00
Others,270.98,2015-08-12 0:00:00
Others,265.93,2015-08-15 0:00:00
Others,256.66,2015-08-18 0:00:00
Others,235.31,2015-08-21 0:00:00
Others,228.14,2015-08-24 0:00:00
Others,225.04,2015-08-27 0:00:00
Others,229.63,2015-08-30 0:00:00
Others,227.97,2015-09-02 0:00:00
Others,230.73,2015-09-05 0:00:00
Others,240.47,2015-09-08 0:00:00
Others,238.81,2015-09-11 0:00:00
Others,230,2015-09-14 0:00:00
Others,228.33,2015-09-17 0:00:00
